sample_id,category,split,question_type,difficulty,question,ground_truth_answer,p_gen_MW,p_load_MW,p_loss_MW,v_min_pu,v_max_pu,u_line_pu,renewable_penetration_pct,bus_system,scenario_id,fault_type,fault_bus,fault_severity,template_id,human_authored,expert_validated,n_expert_reviewers,expert_mean_score,physics_valid,power_balance_error_MW,power_balance_pct,bleu_score,rouge_l,bertscore,physics_compliant_prediction,numerical_accuracy_pct,hallucination_flag,hallucination_category,inter_rater_kappa,data_generation_method,creation_date
MA_0112,market_analysis,train,factual,easy,What is the spinning reserve clearing price in Zone E today?,Spinning reserve clears at 9.6 USD/MW-hour in Zone E. Total procurement for the 663 MW requirement costs 255810 USD/hour. Fast-frequency response from batteries clears at 10.1 USD/MW-hour.,3840.421,3813.725,26.696,0.991,1.019,0.804,14.9,IEEE-30,SCN_MA_0112,none,N/A,N/A,T04,True,True,3,3.67,True,0.0,0.0,0.388,0.434,0.832,True,92.7,False,none,0.8,physics-constrained synthetic generation,2024-01-01
MA_0113,market_analysis,train,reasoning,medium,How does congestion on the 38-65 interface affect locational marginal prices between Zones A and B?,Congestion on the 38-65 interface creates a 22.5 USD/MWh price wedge — Zone A clears at 66.6 USD/MWh and Zone B at 90.6 USD/MWh. Line utilisation is 0.75 pu of rated capacity. CRR holders earn 2020 USD/hour per 100 MW held. Re-dispatching 425 MW narrows the spread to 8.6 USD/MWh.,5559.664,5521.017,38.647,0.959,1.04,0.753,58.8,IEEE-118,SCN_MA_0113,none,N/A,N/A,T05,True,True,3,4.33,True,0.0,0.0,0.362,0.499,0.823,True,90.0,False,none,0.82,physics-constrained synthetic generation,2024-01-01
MA_0114,market_analysis,train,multi_step,hard,What bidding strategy maximises revenue for a 273 MW battery storage asset in today's market?,Optimal strategy: charge 273 MW overnight at 51.7 USD/MWh and discharge during the evening peak at forecast 83.7 USD/MWh. Expected daily arbitrage revenue is 53602 USD before 12% round-trip efficiency losses. Net daily profit after cycling costs is 24737 USD. Power balance and voltage limits are maintained at all operating points.,3899.529,3883.993,15.536,0.986,1.021,0.735,63.6,IEEE-118,SCN_MA_0114,none,N/A,N/A,T06,True,True,3,4.0,True,0.0,0.0,0.388,0.511,0.823,True,93.6,False,none,0.8,physics-constrained synthetic generation,2024-01-01
MA_0115,market_analysis,train,factual,easy,What is the day-ahead clearing price for Peak Zone B on 12 Feb 2023?,"Day-ahead price for Peak Zone B on 12 Feb 2023 is 76.1 USD/MWh, reflecting a supply margin of 13.0% and 55% renewable penetration. The congestion component is 8.4 USD/MWh and the loss component is 1.2 USD/MWh.",5136.737,5116.272,20.465,0.966,1.013,0.612,41.9,IEEE-118,SCN_MA_0115,none,N/A,N/A,T07,True,True,3,4.33,True,0.0,0.0,0.4,0.473,0.857,True,86.0,False,none,0.74,physics-constrained synthetic generation,2024-01-01
MA_0116,market_analysis,train,reasoning,medium,How does congestion on the 15-33 interface affect locational marginal prices between Zones A and B?,Congestion on the 15-33 interface creates a 31.0 USD/MWh price wedge — Zone A clears at 62.0 USD/MWh and Zone B at 86.0 USD/MWh. Line utilisation is 0.79 pu of rated capacity. CRR holders earn 1877 USD/hour per 100 MW held. Re-dispatching 549 MW narrows the spread to 13.6 USD/MWh.,4699.438,4671.41,28.028,0.975,1.022,0.786,29.4,IEEE-30,SCN_MA_0116,none,N/A,N/A,T08,True,True,3,3.33,True,0.0,0.0,0.414,0.463,0.843,True,87.8,False,none,0.81,physics-constrained synthetic generation,2024-01-01
MA_0117,market_analysis,train,multi_step,hard,What bidding strategy maximises revenue for a 507 MW battery storage asset in today's market?,Optimal strategy: charge 507 MW overnight at 60.2 USD/MWh and discharge during the evening peak at forecast 92.2 USD/MWh. Expected daily arbitrage revenue is 47420 USD before 12% round-trip efficiency losses. Net daily profit after cycling costs is 23611 USD. Power balance and voltage limits are maintained at all operating points.,4576.511,4544.698,31.813,0.96,1.029,0.778,11.5,IEEE-118,SCN_MA_0117,none,N/A,N/A,T09,True,True,3,4.67,True,0.0,0.0,0.347,0.436,0.857,True,87.4,False,none,0.8,physics-constrained synthetic generation,2024-01-01
MA_0118,market_analysis,train,factual,easy,What is the day-ahead clearing price for Peak Zone A on 12 Feb 2023?,"Day-ahead price for Peak Zone A on 12 Feb 2023 is 75.9 USD/MWh, reflecting a supply margin of 13.0% and 50% renewable penetration. The congestion component is 8.9 USD/MWh and the loss component is 1.5 USD/MWh.",5029.523,5004.5,25.023,0.982,1.028,0.735,63.7,IEEE-118,SCN_MA_0118,none,N/A,N/A,T10,True,True,3,3.67,True,0.0,0.0,0.36,0.475,0.827,True,88.1,False,none,0.74,physics-constrained synthetic generation,2024-01-01
MA_0119,market_analysis,train,reasoning,medium,How does a 521 MW generation outage affect real-time prices in Zone A?,Loss of 521 MW tightens supply margin from 18.2% to 11.8% and raises real-time price from 74.7 to 98.7 USD/MWh. Demand response at the 76 USD/MWh trigger price limits further escalation. Voltage and thermal limits remain within bounds.,5070.153,5049.953,20.2,0.978,1.025,0.812,53.9,IEEE-30,SCN_MA_0119,none,N/A,N/A,T11,True,True,3,3.67,True,0.0,0.0,0.313,0.529,0.857,True,87.3,False,none,0.8,physics-constrained synthetic generation,2024-01-01
MA_0120,market_analysis,train,multi_step,hard,What bidding strategy maximises revenue for a 437 MW battery storage asset in today's market?,Optimal strategy: charge 437 MW overnight at 62.6 USD/MWh and discharge during the evening peak at forecast 94.6 USD/MWh. Expected daily arbitrage revenue is 46640 USD before 12% round-trip efficiency losses. Net daily profit after cycling costs is 23463 USD. Power balance and voltage limits are maintained at all operating points.,5115.809,5080.247,35.562,0.979,1.029,0.782,47.2,IEEE-118,SCN_MA_0120,none,N/A,N/A,T12,True,True,3,4.0,True,0.0,0.0,0.311,0.499,0.857,True,86.4,False,none,0.79,physics-constrained synthetic generation,2024-01-01
MA_0121,market_analysis,train,factual,easy,What is the day-ahead clearing price for Peak Zone A on 12 Feb 2023?,"Day-ahead price for Peak Zone A on 12 Feb 2023 is 79.8 USD/MWh, reflecting a supply margin of 11.1% and 78% renewable penetration. The congestion component is 6.1 USD/MWh and the loss component is 1.4 USD/MWh.",5052.798,5022.662,30.136,0.972,1.032,0.657,19.6,IEEE-118,SCN_MA_0121,none,N/A,N/A,T01,True,True,3,3.67,True,0.0,0.0,0.387,0.485,0.843,True,90.4,False,none,0.8,physics-constrained synthetic generation,2024-01-01
MA_0122,market_analysis,train,reasoning,medium,How does congestion on the 15-33 interface affect locational marginal prices between Zones A and B?,Congestion on the 15-33 interface creates a 25.3 USD/MWh price wedge — Zone A clears at 65.8 USD/MWh and Zone B at 89.8 USD/MWh. Line utilisation is 0.84 pu of rated capacity. CRR holders earn 2019 USD/hour per 100 MW held. Re-dispatching 549 MW narrows the spread to 12.2 USD/MWh.,5113.173,5087.734,25.439,0.963,1.015,0.841,69.7,IEEE-118,SCN_MA_0122,none,N/A,N/A,T02,True,True,3,3.67,True,0.0,0.0,0.415,0.488,0.857,True,93.9,False,none,0.81,physics-constrained synthetic generation,2024-01-01
MA_0123,market_analysis,train,multi_step,hard,What bidding strategy maximises revenue for a 449 MW battery storage asset in today's market?,Optimal strategy: charge 449 MW overnight at 61.8 USD/MWh and discharge during the evening peak at forecast 93.8 USD/MWh. Expected daily arbitrage revenue is 51581 USD before 12% round-trip efficiency losses. Net daily profit after cycling costs is 36982 USD. Power balance and voltage limits are maintained at all operating points.,4324.097,4294.039,30.058,0.995,1.004,0.79,47.4,IEEE-30,SCN_MA_0123,none,N/A,N/A,T03,True,True,3,4.0,True,0.0,0.0,0.347,0.5,0.825,True,89.7,False,none,0.81,physics-constrained synthetic generation,2024-01-01
MA_0124,market_analysis,train,factual,easy,What is the day-ahead clearing price for Peak Zone E on 28 Nov 2023?,"Day-ahead price for Peak Zone E on 28 Nov 2023 is 79.1 USD/MWh, reflecting a supply margin of 16.6% and 40% renewable penetration. The congestion component is 7.0 USD/MWh and the loss component is 1.4 USD/MWh.",4569.236,4537.474,31.762,0.992,1.029,0.629,14.6,IEEE-118,SCN_MA_0124,none,N/A,N/A,T04,True,True,3,4.67,True,0.0,0.0,0.334,0.455,0.849,True,90.8,False,none,0.79,physics-constrained synthetic generation,2024-01-01
MA_0125,market_analysis,train,reasoning,medium,How does congestion on the 64-65 interface affect locational marginal prices between Zones A and B?,Congestion on the 64-65 interface creates a 30.2 USD/MWh price wedge — Zone A clears at 41.6 USD/MWh and Zone B at 65.6 USD/MWh. Line utilisation is 0.67 pu of rated capacity. CRR holders earn 3039 USD/hour per 100 MW held. Re-dispatching 149 MW narrows the spread to 10.3 USD/MWh.,2453.343,2443.569,9.774,0.968,1.013,0.669,16.7,IEEE-118,SCN_MA_0125,none,N/A,N/A,T05,True,True,3,4.67,True,0.0,0.0,0.314,0.488,0.853,True,89.3,False,none,0.79,physics-constrained synthetic generation,2024-01-01
MA_0126,market_analysis,train,multi_step,hard,What bidding strategy maximises revenue for a 244 MW battery storage asset in today's market?,Optimal strategy: charge 244 MW overnight at 47.8 USD/MWh and discharge during the evening peak at forecast 79.8 USD/MWh. Expected daily arbitrage revenue is 43060 USD before 12% round-trip efficiency losses. Net daily profit after cycling costs is 31429 USD. Power balance and voltage limits are maintained at all operating points.,3717.934,3695.759,22.175,0.955,1.027,0.845,54.6,IEEE-30,SCN_MA_0126,none,N/A,N/A,T06,True,True,3,3.67,True,0.0,0.0,0.379,0.472,0.829,True,91.7,False,none,0.76,physics-constrained synthetic generation,2024-01-01
MA_0127,market_analysis,train,factual,easy,What is the day-ahead clearing price for Peak Zone A on 15 Jan 2024?,"Day-ahead price for Peak Zone A on 15 Jan 2024 is 57.9 USD/MWh, reflecting a supply margin of 16.2% and 15% renewable penetration. The congestion component is 7.4 USD/MWh and the loss component is 0.8 USD/MWh.",2868.508,2854.237,14.271,0.962,1.022,0.805,57.2,IEEE-118,SCN_MA_0127,none,N/A,N/A,T07,True,True,3,4.67,True,0.0,0.0,0.409,0.494,0.847,True,89.9,False,none,0.75,physics-constrained synthetic generation,2024-01-01
MA_0128,market_analysis,train,reasoning,medium,How does congestion on the 38-65 interface affect locational marginal prices between Zones A and B?,Congestion on the 38-65 interface creates a 25.8 USD/MWh price wedge — Zone A clears at 66.2 USD/MWh and Zone B at 90.2 USD/MWh. Line utilisation is 0.67 pu of rated capacity. CRR holders earn 2588 USD/hour per 100 MW held. Re-dispatching 194 MW narrows the spread to 10.1 USD/MWh.,4546.911,4519.792,27.119,0.968,1.028,0.666,21.0,IEEE-30,SCN_MA_0128,none,N/A,N/A,T08,True,True,3,4.0,True,0.0,0.0,0.312,0.445,0.849,True,85.3,False,none,0.8,physics-constrained synthetic generation,2024-01-01
MA_0129,market_analysis,train,multi_step,hard,What bidding strategy maximises revenue for a 227 MW battery storage asset in today's market?,Optimal strategy: charge 227 MW overnight at 33.7 USD/MWh and discharge during the evening peak at forecast 65.7 USD/MWh. Expected daily arbitrage revenue is 46725 USD before 12% round-trip efficiency losses. Net daily profit after cycling costs is 29916 USD. Power balance and voltage limits are maintained at all operating points.,2042.975,2030.79,12.185,0.975,1.037,0.783,65.1,IEEE-118,SCN_MA_0129,none,N/A,N/A,T09,True,True,3,4.33,True,0.0,0.0,0.397,0.486,0.853,True,90.2,False,none,0.79,physics-constrained synthetic generation,2024-01-01
MA_0130,market_analysis,train,factual,easy,What is the day-ahead clearing price for Peak Zone E on 20 Jul 2023?,"Day-ahead price for Peak Zone E on 20 Jul 2023 is 72.5 USD/MWh, reflecting a supply margin of 15.4% and 60% renewable penetration. The congestion component is 8.5 USD/MWh and the loss component is 1.5 USD/MWh.",4347.418,4317.198,30.22,0.97,1.02,0.759,35.0,IEEE-118,SCN_MA_0130,none,N/A,N/A,T10,True,True,3,4.0,True,0.0,0.0,0.358,0.488,0.833,True,85.8,False,none,0.78,physics-constrained synthetic generation,2024-01-01
MA_0131,market_analysis,train,reasoning,medium,How does a 205 MW generation outage affect real-time prices in Zone A?,Loss of 205 MW tightens supply margin from 13.6% to 8.8% and raises real-time price from 49.9 to 73.9 USD/MWh. Demand response at the 70 USD/MWh trigger price limits further escalation. Voltage and thermal limits remain within bounds.,2768.104,2751.594,16.51,0.984,1.037,0.849,63.3,IEEE-118,SCN_MA_0131,none,N/A,N/A,T11,True,True,3,4.67,True,0.0,0.0,0.397,0.462,0.829,True,92.6,False,none,0.82,physics-constrained synthetic generation,2024-01-01
MA_0132,market_analysis,train,multi_step,hard,What bidding strategy maximises revenue for a 225 MW battery storage asset in today's market?,Optimal strategy: charge 225 MW overnight at 46.2 USD/MWh and discharge during the evening peak at forecast 78.2 USD/MWh. Expected daily arbitrage revenue is 41535 USD before 12% round-trip efficiency losses. Net daily profit after cycling costs is 23082 USD. Power balance and voltage limits are maintained at all operating points.,2590.948,2575.495,15.453,0.965,1.032,0.751,19.4,IEEE-118,SCN_MA_0132,none,N/A,N/A,T12,True,True,3,4.0,True,0.0,0.0,0.344,0.493,0.853,True,88.2,False,none,0.82,physics-constrained synthetic generation,2024-01-01
MA_0133,market_analysis,train,factual,easy,What is the spinning reserve clearing price in Zone D today?,Spinning reserve clears at 10.4 USD/MW-hour in Zone D. Total procurement for the 224 MW requirement costs 118411 USD/hour. Fast-frequency response from batteries clears at 10.6 USD/MW-hour.,2128.582,2117.992,10.59,0.974,1.021,0.793,31.7,IEEE-30,SCN_MA_0133,none,N/A,N/A,T01,True,True,3,3.33,True,0.0,0.0,0.36,0.499,0.852,True,90.5,False,none,0.84,physics-constrained synthetic generation,2024-01-01
MA_0134,market_analysis,train,reasoning,medium,How does congestion on the 22-23 interface affect locational marginal prices between Zones A and B?,Congestion on the 22-23 interface creates a 19.6 USD/MWh price wedge — Zone A clears at 48.5 USD/MWh and Zone B at 72.5 USD/MWh. Line utilisation is 0.80 pu of rated capacity. CRR holders earn 2651 USD/hour per 100 MW held. Re-dispatching 151 MW narrows the spread to 12.7 USD/MWh.,3591.999,3563.491,28.508,0.963,1.036,0.799,23.1,IEEE-118,SCN_MA_0134,none,N/A,N/A,T02,True,True,3,3.0,True,0.0,0.0,0.4,0.528,0.83,True,90.3,False,none,0.76,physics-constrained synthetic generation,2024-01-01
MA_0135,market_analysis,train,multi_step,hard,What bidding strategy maximises revenue for a 387 MW battery storage asset in today's market?,Optimal strategy: charge 387 MW overnight at 66.6 USD/MWh and discharge during the evening peak at forecast 98.6 USD/MWh. Expected daily arbitrage revenue is 37874 USD before 12% round-trip efficiency losses. Net daily profit after cycling costs is 37570 USD. Power balance and voltage limits are maintained at all operating points.,5327.184,5305.96,21.224,0.971,1.028,0.595,33.3,IEEE-118,SCN_MA_0135,none,N/A,N/A,T03,True,True,3,4.0,True,0.0,0.0,0.393,0.481,0.851,True,88.7,False,none,0.82,physics-constrained synthetic generation,2024-01-01
MA_0136,market_analysis,train,factual,easy,What is the day-ahead clearing price for Peak Zone D on 10 Mar 2023?,"Day-ahead price for Peak Zone D on 10 Mar 2023 is 60.2 USD/MWh, reflecting a supply margin of 14.0% and 20% renewable penetration. The congestion component is 4.7 USD/MWh and the loss component is 1.4 USD/MWh.",2780.57,2758.502,22.068,0.971,1.012,0.897,43.5,IEEE-118,SCN_MA_0136,none,N/A,N/A,T04,True,True,3,4.67,True,0.0,0.0,0.319,0.468,0.848,True,93.3,False,none,0.77,physics-constrained synthetic generation,2024-01-01
MA_0137,market_analysis,train,reasoning,medium,How does a 424 MW generation outage affect real-time prices in Zone B?,Loss of 424 MW tightens supply margin from 14.4% to 9.4% and raises real-time price from 59.7 to 83.7 USD/MWh. Demand response at the 68 USD/MWh trigger price limits further escalation. Voltage and thermal limits remain within bounds.,4164.577,4139.739,24.838,0.974,1.031,0.825,34.9,IEEE-118,SCN_MA_0137,none,N/A,N/A,T05,True,True,3,3.67,True,0.0,0.0,0.395,0.497,0.835,True,85.8,False,none,0.8,physics-constrained synthetic generation,2024-01-01
MA_0138,market_analysis,train,multi_step,hard,What bidding strategy maximises revenue for a 218 MW battery storage asset in today's market?,Optimal strategy: charge 218 MW overnight at 49.9 USD/MWh and discharge during the evening peak at forecast 81.9 USD/MWh. Expected daily arbitrage revenue is 54210 USD before 12% round-trip efficiency losses. Net daily profit after cycling costs is 32025 USD. Power balance and voltage limits are maintained at all operating points.,2786.186,2772.324,13.862,0.966,1.035,0.776,34.4,IEEE-118,SCN_MA_0138,none,N/A,N/A,T06,True,True,3,4.0,True,0.0,0.0,0.39,0.479,0.835,True,87.7,False,none,0.79,physics-constrained synthetic generation,2024-01-01
MA_0139,market_analysis,train,factual,easy,What is the spinning reserve clearing price in Zone A today?,Spinning reserve clears at 11.0 USD/MW-hour in Zone A. Total procurement for the 277 MW requirement costs 179817 USD/hour. Fast-frequency response from batteries clears at 9.6 USD/MW-hour.,2699.556,2678.131,21.425,0.975,1.016,0.805,66.8,IEEE-118,SCN_MA_0139,none,N/A,N/A,T07,True,True,3,3.33,True,0.0,0.0,0.312,0.481,0.847,True,88.9,False,none,0.8,physics-constrained synthetic generation,2024-01-01
MA_0140,market_analysis,train,reasoning,medium,How does congestion on the 47-69 interface affect locational marginal prices between Zones A and B?,Congestion on the 47-69 interface creates a 31.2 USD/MWh price wedge — Zone A clears at 53.4 USD/MWh and Zone B at 77.4 USD/MWh. Line utilisation is 0.78 pu of rated capacity. CRR holders earn 2834 USD/hour per 100 MW held. Re-dispatching 431 MW narrows the spread to 8.6 USD/MWh.,3862.031,3835.185,26.846,0.96,1.04,0.779,41.5,IEEE-118,SCN_MA_0140,none,N/A,N/A,T08,True,True,3,3.0,True,0.0,0.0,0.368,0.513,0.831,True,87.8,False,none,0.77,physics-constrained synthetic generation,2024-01-01
MA_0141,market_analysis,train,multi_step,hard,What bidding strategy maximises revenue for a 158 MW battery storage asset in today's market?,Optimal strategy: charge 158 MW overnight at 53.0 USD/MWh and discharge during the evening peak at forecast 85.0 USD/MWh. Expected daily arbitrage revenue is 53762 USD before 12% round-trip efficiency losses. Net daily profit after cycling costs is 28468 USD. Power balance and voltage limits are maintained at all operating points.,3274.284,3251.523,22.761,0.965,1.043,0.832,56.6,IEEE-118,SCN_MA_0141,none,N/A,N/A,T09,True,True,3,4.33,True,0.0,0.0,0.338,0.449,0.826,True,93.6,False,none,0.75,physics-constrained synthetic generation,2024-01-01
MA_0142,market_analysis,train,factual,easy,What is the day-ahead clearing price for Peak Zone A on 31 Oct 2023?,"Day-ahead price for Peak Zone A on 31 Oct 2023 is 56.2 USD/MWh, reflecting a supply margin of 18.5% and 30% renewable penetration. The congestion component is 7.5 USD/MWh and the loss component is 1.7 USD/MWh.",2290.785,2274.861,15.924,0.987,1.011,0.756,54.2,IEEE-30,SCN_MA_0142,none,N/A,N/A,T10,True,True,3,4.33,True,0.0,0.0,0.377,0.527,0.843,True,93.3,False,none,0.8,physics-constrained synthetic generation,2024-01-01
MA_0143,market_analysis,train,reasoning,medium,How does congestion on the 30-17 interface affect locational marginal prices between Zones A and B?,Congestion on the 30-17 interface creates a 21.5 USD/MWh price wedge — Zone A clears at 61.8 USD/MWh and Zone B at 85.8 USD/MWh. Line utilisation is 0.87 pu of rated capacity. CRR holders earn 2028 USD/hour per 100 MW held. Re-dispatching 349 MW narrows the spread to 8.9 USD/MWh.,4923.158,4893.795,29.363,0.952,1.014,0.871,16.9,IEEE-118,SCN_MA_0143,none,N/A,N/A,T11,True,True,3,4.0,True,0.0,0.0,0.361,0.448,0.846,True,89.5,False,none,0.82,physics-constrained synthetic generation,2024-01-01
MA_0144,market_analysis,train,multi_step,hard,What bidding strategy maximises revenue for a 271 MW battery storage asset in today's market?,Optimal strategy: charge 271 MW overnight at 46.9 USD/MWh and discharge during the evening peak at forecast 78.9 USD/MWh. Expected daily arbitrage revenue is 43797 USD before 12% round-trip efficiency losses. Net daily profit after cycling costs is 35212 USD. Power balance and voltage limits are maintained at all operating points.,2697.118,2675.712,21.406,0.984,1.021,0.554,65.9,IEEE-30,SCN_MA_0144,none,N/A,N/A,T12,True,True,3,4.33,True,0.0,0.0,0.359,0.518,0.828,True,91.0,False,none,0.83,physics-constrained synthetic generation,2024-01-01
MA_0145,market_analysis,train,factual,easy,What is the day-ahead clearing price for Peak Zone A on 5 Apr 2023?,"Day-ahead price for Peak Zone A on 5 Apr 2023 is 73.7 USD/MWh, reflecting a supply margin of 14.4% and 60% renewable penetration. The congestion component is 9.6 USD/MWh and the loss component is 1.2 USD/MWh.",3888.299,3857.439,30.86,0.979,1.021,0.861,20.3,IEEE-30,SCN_MA_0145,none,N/A,N/A,T01,True,True,3,4.0,True,0.0,0.0,0.36,0.481,0.854,True,91.7,False,none,0.84,physics-constrained synthetic generation,2024-01-01
MA_0146,market_analysis,train,reasoning,medium,How does a 251 MW generation outage affect real-time prices in Zone C?,Loss of 251 MW tightens supply margin from 14.0% to 9.1% and raises real-time price from 43.5 to 67.5 USD/MWh. Demand response at the 76 USD/MWh trigger price limits further escalation. Voltage and thermal limits remain within bounds.,2666.526,2653.26,13.266,0.96,1.021,0.65,40.6,IEEE-30,SCN_MA_0146,none,N/A,N/A,T02,True,True,3,4.33,True,0.0,0.0,0.393,0.459,0.827,True,86.2,False,none,0.84,physics-constrained synthetic generation,2024-01-01
MA_0147,market_analysis,train,multi_step,hard,What bidding strategy maximises revenue for a 268 MW battery storage asset in today's market?,Optimal strategy: charge 268 MW overnight at 47.3 USD/MWh and discharge during the evening peak at forecast 79.3 USD/MWh. Expected daily arbitrage revenue is 50756 USD before 12% round-trip efficiency losses. Net daily profit after cycling costs is 23596 USD. Power balance and voltage limits are maintained at all operating points.,2957.136,2939.499,17.637,0.975,1.025,0.691,55.4,IEEE-14,SCN_MA_0147,none,N/A,N/A,T03,True,True,3,3.33,True,0.0,0.0,0.39,0.45,0.831,True,93.1,False,none,0.82,physics-constrained synthetic generation,2024-01-01
MA_0148,market_analysis,train,factual,easy,What is the day-ahead clearing price for Peak Zone D on 20 Jul 2023?,"Day-ahead price for Peak Zone D on 20 Jul 2023 is 78.7 USD/MWh, reflecting a supply margin of 15.1% and 15% renewable penetration. The congestion component is 9.1 USD/MWh and the loss component is 2.0 USD/MWh.",5295.784,5264.199,31.585,0.977,1.037,0.784,53.1,IEEE-118,SCN_MA_0148,none,N/A,N/A,T04,True,True,3,3.33,True,0.0,0.0,0.324,0.494,0.838,True,90.3,False,none,0.82,physics-constrained synthetic generation,2024-01-01
MA_0149,market_analysis,train,reasoning,medium,How does a 269 MW generation outage affect real-time prices in Zone E?,Loss of 269 MW tightens supply margin from 10.0% to 6.5% and raises real-time price from 68.3 to 92.3 USD/MWh. Demand response at the 79 USD/MWh trigger price limits further escalation. Voltage and thermal limits remain within bounds.,5267.447,5246.461,20.986,0.984,1.031,0.973,35.8,IEEE-118,SCN_MA_0149,none,N/A,N/A,T05,True,True,3,3.0,True,0.0,0.0,0.35,0.511,0.841,True,90.9,False,none,0.82,physics-constrained synthetic generation,2024-01-01
MA_0150,market_analysis,train,multi_step,hard,What bidding strategy maximises revenue for a 142 MW battery storage asset in today's market?,Optimal strategy: charge 142 MW overnight at 40.8 USD/MWh and discharge during the evening peak at forecast 72.8 USD/MWh. Expected daily arbitrage revenue is 28784 USD before 12% round-trip efficiency losses. Net daily profit after cycling costs is 20552 USD. Power balance and voltage limits are maintained at all operating points.,2135.756,2120.91,14.846,0.986,1.031,0.719,58.9,IEEE-118,SCN_MA_0150,none,N/A,N/A,T06,True,True,3,4.33,True,0.0,0.0,0.383,0.495,0.826,True,92.8,False,none,0.84,physics-constrained synthetic generation,2024-01-01
MA_0151,market_analysis,train,factual,easy,What is the spinning reserve clearing price in Zone A today?,Spinning reserve clears at 7.5 USD/MW-hour in Zone A. Total procurement for the 524 MW requirement costs 310377 USD/hour. Fast-frequency response from batteries clears at 12.9 USD/MW-hour.,4307.604,4281.913,25.691,0.963,1.043,0.526,67.8,IEEE-118,SCN_MA_0151,none,N/A,N/A,T07,True,True,3,4.0,True,0.0,0.0,0.366,0.538,0.857,True,92.9,False,none,0.75,physics-constrained synthetic generation,2024-01-01
MA_0152,market_analysis,train,reasoning,medium,How does congestion on the 10-11 interface affect locational marginal prices between Zones A and B?,Congestion on the 10-11 interface creates a 29.9 USD/MWh price wedge — Zone A clears at 60.9 USD/MWh and Zone B at 84.9 USD/MWh. Line utilisation is 0.66 pu of rated capacity. CRR holders earn 3046 USD/hour per 100 MW held. Re-dispatching 242 MW narrows the spread to 8.3 USD/MWh.,3520.849,3499.85,20.999,0.959,1.034,0.659,22.6,IEEE-118,SCN_MA_0152,none,N/A,N/A,T08,True,True,3,3.0,True,0.0,0.0,0.385,0.542,0.841,True,90.2,False,none,0.79,physics-constrained synthetic generation,2024-01-01
MA_0153,market_analysis,train,multi_step,hard,What bidding strategy maximises revenue for a 217 MW battery storage asset in today's market?,Optimal strategy: charge 217 MW overnight at 57.9 USD/MWh and discharge during the evening peak at forecast 89.9 USD/MWh. Expected daily arbitrage revenue is 51121 USD before 12% round-trip efficiency losses. Net daily profit after cycling costs is 31037 USD. Power balance and voltage limits are maintained at all operating points.,4364.425,4338.395,26.03,0.958,1.046,0.719,64.7,IEEE-118,SCN_MA_0153,none,N/A,N/A,T09,True,True,3,4.0,True,0.0,0.0,0.373,0.463,0.833,True,87.2,False,none,0.75,physics-constrained synthetic generation,2024-01-01
MA_0154,market_analysis,train,factual,easy,What is the spinning reserve clearing price in Zone B today?,Spinning reserve clears at 8.3 USD/MW-hour in Zone B. Total procurement for the 502 MW requirement costs 357490 USD/hour. Fast-frequency response from batteries clears at 12.0 USD/MW-hour.,4457.41,4435.234,22.176,0.979,1.034,0.758,39.4,IEEE-118,SCN_MA_0154,none,N/A,N/A,T10,True,True,3,4.67,True,0.0,0.0,0.371,0.525,0.836,True,88.3,False,none,0.82,physics-constrained synthetic generation,2024-01-01
MA_0155,market_analysis,train,reasoning,medium,How does congestion on the 15-33 interface affect locational marginal prices between Zones A and B?,Congestion on the 15-33 interface creates a 20.4 USD/MWh price wedge — Zone A clears at 39.2 USD/MWh and Zone B at 63.2 USD/MWh. Line utilisation is 0.72 pu of rated capacity. CRR holders earn 2863 USD/hour per 100 MW held. Re-dispatching 223 MW narrows the spread to 9.4 USD/MWh.,2275.265,2266.2,9.065,0.987,1.034,0.721,38.4,IEEE-14,SCN_MA_0155,none,N/A,N/A,T11,True,True,3,4.0,True,0.0,0.0,0.312,0.515,0.823,True,86.7,False,none,0.81,physics-constrained synthetic generation,2024-01-01
MA_0156,market_analysis,train,multi_step,hard,What bidding strategy maximises revenue for a 175 MW battery storage asset in today's market?,Optimal strategy: charge 175 MW overnight at 52.2 USD/MWh and discharge during the evening peak at forecast 84.2 USD/MWh. Expected daily arbitrage revenue is 29784 USD before 12% round-trip efficiency losses. Net daily profit after cycling costs is 34838 USD. Power balance and voltage limits are maintained at all operating points.,4165.633,4144.908,20.725,0.97,1.022,0.728,30.2,IEEE-30,SCN_MA_0156,none,N/A,N/A,T12,True,True,3,3.33,True,0.0,0.0,0.394,0.477,0.839,True,92.0,False,none,0.76,physics-constrained synthetic generation,2024-01-01
MA_0157,market_analysis,train,factual,easy,What is the spinning reserve clearing price in Zone E today?,Spinning reserve clears at 10.4 USD/MW-hour in Zone E. Total procurement for the 627 MW requirement costs 387016 USD/hour. Fast-frequency response from batteries clears at 8.6 USD/MW-hour.,4646.669,4618.955,27.714,0.967,1.03,0.692,32.2,IEEE-30,SCN_MA_0157,none,N/A,N/A,T01,True,True,3,4.33,True,0.0,0.0,0.348,0.484,0.857,True,92.9,False,none,0.83,physics-constrained synthetic generation,2024-01-01
